body,sale_month,month_name,seasonal_factor,seasonal_delta_pct,raw_factor,observations,confidence,is_observed,body_observations,recommendation_eligible_months,has_recommendation,best_month,best_month_name,best_factor,worst_month,worst_month_name,worst_factor
cts-v coupe,11,Nov,1.0,0.0,1.0,0,no_data,False,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,12,Dec,1.0001,0.0,1.0184,4,low,True,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v wagon,1,Jan,1.0,0.0,1.0,1,low,True,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,2,Feb,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,3,Mar,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,4,Apr,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,5,May,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,6,Jun,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,7,Jul,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,8,Aug,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,9,Sep,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,10,Oct,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,11,Nov,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
cts-v wagon,12,Dec,1.0,0.0,1.0,0,no_data,False,1,0,False,1,Jan,1.0,1,Jan,1.0
double cab,1,Jan,1.0028,0.3,1.0106,355,medium,True,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,2,Feb,1.0029,0.3,1.0092,455,medium,True,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,3,Mar,1.0016,0.2,1.0131,136,medium,True,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,4,Apr,0.9994,-0.1,0.8048,3,low,True,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,5,May,0.9982,-0.2,0.988,177,medium,True,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,6,Jun,0.9968,-0.3,0.9876,343,medium,True,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,7,Jul,0.9998,-0.0,0.9854,13,low,True,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,8,Aug,1.0,0.0,1.0,0,no_data,False,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,9,Sep,1.0,0.0,1.0,0,no_data,False,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,10,Oct,1.0,0.0,1.0,0,no_data,False,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,11,Nov,1.0,0.0,1.0,0,no_data,False,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
double cab,12,Dec,0.9999,-0.0,0.9989,95,low,True,1577,5,True,2,Feb,1.0029,6,Jun,0.9968
e-series van,1,Jan,1.0108,1.1,1.0373,406,medium,True,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,2,Feb,1.0095,0.9,1.0295,473,medium,True,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,3,Mar,1.0014,0.1,1.0106,154,medium,True,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,4,Apr,0.9992,-0.1,0.8913,7,low,True,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,5,May,0.9931,-0.7,0.9609,215,medium,True,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,6,Jun,0.9828,-1.7,0.944,443,medium,True,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,7,Jul,0.9997,-0.0,0.9415,5,low,True,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,8,Aug,1.0,0.0,1.0,0,no_data,False,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,9,Sep,1.0,0.0,1.0,0,no_data,False,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
